Location.City,Location.State,Data.Shape,Data.Encounter duration,Dates.Sighted.Year
taunton,MA,triangle,15,2012
taunton,MA,unknown,240,2013
taunton,MA,unknown,1320,2007
templeton,MA,light,420,2004
tewksbury,MA,light,2,2012
tewksbury,MA,light,4,2014
three rivers,MA,light,2100,2004
topsfield,MA,disk,180,2007
topsfield,MA,fireball,30,2000
topsfield,MA,other,120,2010
topsfield,MA,teardrop,10,2012
townsend,MA,circle,1200,1975
townsend,MA,fireball,600,2006
truro,MA,other,180,2007
turners falls,MA,fireball,30,2013
turners falls,MA,light,300,2003
tyngsboro,MA,cigar,60,2003
upton,MA,sphere,120,2012
uxbridge,MA,light,600,1975
uxbridge,MA,light,1800,2008
uxbridge,MA,sphere,300,2010
vineyard haven,MA,sphere,1200,2012
wakefield,MA,circle,360,2007
wakefield,MA,circle,30,2013
wakefield,MA,egg,120,1984
wakefield,MA,formation,180,2011
wakefield,MA,light,600,2010
wakefield,MA,other,300,2000
wakefield,MA,other,300,2014
walpole,MA,light,180,2004
walpole,MA,oval,300,1969
waltham,MA,disk,900,2004
waltham,MA,formation,1500,2001
waltham,MA,other,60,2000
waltham,MA,sphere,5,2012
waltham,MA,triangle,30,2012
waltham,MA,triangle,1200,1999
waltham,MA,unknown,300,1978
ware,MA,circle,10800,2007
ware,MA,oval,5,2010
wareham,MA,light,30,2010
wareham,MA,light,1200,2004
wareham,MA,light,120,2011
wareham,MA,unknown,30,2009
wareham,MA,unknown,600,2008
warren,MA,unknown,300,1995
watertown,MA,circle,120,2008
watertown,MA,cross,600,2003
watertown,MA,fireball,600,2013
wayland,MA,light,30,1980
wayland,MA,light,3600,2001
wayland,MA,light,720,1972
wayland,MA,light,120,2005
wayland,MA,sphere,20,2004
wayland,MA,sphere,15,2004
webster,MA,fireball,5,2012
webster,MA,light,180,2011
webster,MA,other,120,1981
webster,MA,sphere,300,2011
webster,MA,sphere,180,2012
wellesley,MA,fireball,3,2007
wellfleet,MA,disk,60,2009
wellfleet,MA,other,30,2006
wellfleet,MA,rectangle,300,2009
wellfleet,MA,triangle,1800,1996
west barnstable,MA,diamond,172800,2012
west barnstable,MA,light,60,2012
west boylston,MA,light,1,2010
west bridgewater,MA,light,30,2006
west bridgewater,MA,light,300,2005
west bridgewater,MA,other,60,2007
west bridgewater,MA,unknown,45,2003
west bridgewater,MA,unknown,1800,2007
west dennis,MA,other,60,2012
west dennis,MA,sphere,4,2009
west peabody,MA,formation,180,2014
west roxbury,MA,triangle,120,2008
west springfield,MA,cigar,120,2013
west springfield,MA,diamond,480,2010
west springfield,MA,other,4,2003
west yarmouth,MA,circle,45,2013
west yarmouth,MA,diamond,3600,1985
west yarmouth,MA,sphere,60,2012
west yarmouth,MA,unknown,1800,2006
westborough,MA,disk,10,2007
westborough,MA,light,3600,2008
westborough,MA,sphere,90,1998
westfield,MA,circle,1800,2013
westfield,MA,disk,900,2013
westfield,MA,light,5400,2005
westfield,MA,triangle,1200,1998
westford,MA,circle,10,2013
westford,MA,fireball,3,2012
westford,MA,fireball,120,2010
westford,MA,sphere,1200,2003
westford,MA,unknown,20,2010
westford,MA,unknown,1200,1967
westhampton,MA,other,1200,2006
westminster,MA,triangle,60,2010
weston,MA,disk,900,1978
westwood,MA,cylinder,300,2010
weymouth,MA,circle,600,2013
weymouth,MA,light,180,2008
weymouth,MA,light,120,2013
weymouth,MA,other,300,2009
weymouth,MA,triangle,120,2012
weymouth,MA,triangle,30,1993
weymouth,MA,triangle,120,2010
whately,MA,light,300,2013
whitinsville,MA,light,20,2009
whitman,MA,circle,1800,2013
whitman,MA,disk,60,1979
whitman,MA,disk,60,1979
whitman,MA,other,30,2002
whitman,MA,sphere,120,1979
whitman,MA,triangle,30,2010
wilbraham,MA,fireball,75,2013
wilbraham,MA,oval,18000,2009
wilbraham,MA,oval,180,2013
wilbraham,MA,oval,600,2011
williamstown,MA,formation,300,1996
williamstown,MA,light,180,2007
williamstown,MA,triangle,1200,1984
williamstown,MA,unknown,1200,2012
wilmington,MA,circle,120,2001
wilmington,MA,other,300,1999
wilmington,MA,oval,60,2004
wilmington,MA,triangle,60,2001
winchendon,MA,triangle,30,2013
winchester,MA,circle,300,1976
winchester,MA,triangle,120,2010
windsor,MA,circle,300,2011
windsor,MA,circle,3,2012
winthrop,MA,changing,50400,2000
winthrop,MA,fireball,120,2012
woburn,MA,chevron,20,2002
woburn,MA,cigar,300,2004
woburn,MA,circle,900,1999
woburn,MA,cylinder,6,2006
woburn,MA,diamond,3300,2002
woburn,MA,disk,120,2012
woburn,MA,fireball,1800,2003
woburn,MA,light,30,2005
woburn,MA,light,720,1988
woburn,MA,rectangle,600,2003
woburn,MA,teardrop,300,2003
woburn,MA,triangle,600,2002
woburn,MA,triangle,3600,2013
woods hole,MA,fireball,60,2013
woods hole,MA,light,1200,2001
worcester,MA,changing,3,2007
worcester,MA,chevron,60,2004
worcester,MA,cigar,1200,2010
worcester,MA,circle,300,2001
worcester,MA,circle,15,2007
worcester,MA,circle,600,2013
worcester,MA,diamond,60,2007
worcester,MA,disk,15,1977
worcester,MA,egg,300,2011
worcester,MA,egg,30,1997
worcester,MA,egg,1,2005
worcester,MA,egg,120,2013
worcester,MA,fireball,3,1998
worcester,MA,fireball,120,2012
worcester,MA,fireball,10,2007
worcester,MA,light,1,2004
worcester,MA,other,180,1959
worcester,MA,other,2,2008
worcester,MA,other,15,2013
worcester,MA,other,600,2011
worcester,MA,rectangle,5,2012
worcester,MA,sphere,60,2009
worcester,MA,teardrop,720,1993
worcester,MA,triangle,1200,2013
worcester,MA,unknown,4,2012
worcester,MA,unknown,30,2011
worcester,MA,unknown,30,1999
worcester,MA,unknown,20,1998
worcester county,MA,unknown,180,2000
wrentham,MA,teardrop,180,2012
yarmouth,MA,light,25,2004
yarmouth port,MA,light,2,2013
yarmouth port,MA,unknown,2,2012
aberdeen,MD,disk,300,1996
aberdeen,MD,disk,1800,2014
aberdeen,MD,other,30,2008
aberdeen,MD,triangle,180,1972
aberdeen,MD,triangle,1200,2002
abingdon,MD,cylinder,180,2009
abingdon,MD,fireball,300,2008
abingdon,MD,light,300,2005
abingdon,MD,triangle,120,2007
abingdon,MD,triangle,120,2007
accokeek,MD,unknown,300,1989
allen,MD,sphere,900,1971
annapolis,MD,changing,3600,2008
annapolis,MD,circle,10,2009
annapolis,MD,circle,600,2011
annapolis,MD,cylinder,900,2011
annapolis,MD,disk,4,2005
annapolis,MD,disk,180,2010
annapolis,MD,disk,180,2008
annapolis,MD,disk,600,2005
annapolis,MD,fireball,60,1999
annapolis,MD,light,1800,2012
annapolis,MD,light,15,2007
annapolis,MD,light,5,2010
annapolis,MD,light,25,2011
annapolis,MD,other,45,2002
annapolis,MD,other,600,2012
annapolis,MD,oval,3,2006
annapolis,MD,rectangle,5,2011
annapolis,MD,sphere,20,2007
annapolis,MD,teardrop,30,1998
annapolis,MD,triangle,360,2012
annapolis,MD,triangle,10,2001
annapolis,MD,triangle,5,2002
annapolis,MD,triangle,120,2012
annapolis,MD,triangle,120,2003
annapolis,MD,triangle,120,1998
annapolis,MD,triangle,10,1991
arbutus,MD,light,300,2012
arbutus,MD,light,180,2012
arbutus,MD,triangle,3600,2003
arnold,MD,circle,20,2013
arnold,MD,fireball,5,2013
arnold,MD,formation,70,2006
arnold,MD,other,25,2003
arnold,MD,triangle,600,2014
baltimore,MD,changing,14400,2008
baltimore,MD,changing,10,2012
baltimore,MD,changing,600,2002
baltimore,MD,chevron,2,2003
baltimore,MD,chevron,15,2004
baltimore,MD,cigar,300,2008
baltimore,MD,cigar,180,1949
baltimore,MD,cigar,120,2011
baltimore,MD,cigar,900,2003
baltimore,MD,cigar,60,2001
baltimore,MD,circle,60,2010
baltimore,MD,circle,300,2011
baltimore,MD,circle,22,2002
baltimore,MD,circle,900,2013
baltimore,MD,circle,900,2012
baltimore,MD,cylinder,60,2005
baltimore,MD,cylinder,10,2005
baltimore,MD,diamond,120,2003
baltimore,MD,disk,480,1973
baltimore,MD,disk,480,2012
baltimore,MD,disk,300,1995
baltimore,MD,disk,30,2003
baltimore,MD,disk,900,1973
baltimore,MD,disk,600,1998
baltimore,MD,egg,900,2006
baltimore,MD,fireball,4,2004
baltimore,MD,fireball,3,1999
baltimore,MD,flash,1335,2002
baltimore,MD,formation,10,2002
baltimore,MD,formation,30,2002
baltimore,MD,formation,1200,2001
baltimore,MD,formation,600,2013
baltimore,MD,formation,60,1999
baltimore,MD,light,8,2007
baltimore,MD,light,45,1999
baltimore,MD,light,180,2013
baltimore,MD,light,1500,2001
baltimore,MD,light,1200,2006
baltimore,MD,light,20,2004
baltimore,MD,light,20,2007
baltimore,MD,light,1200,2005
baltimore,MD,light,1200,2010
baltimore,MD,light,60,1979
baltimore,MD,light,7200,2011
baltimore,MD,light,600,2002
baltimore,MD,light,3600,2008
baltimore,MD,other,300,1960
baltimore,MD,other,60,2013
baltimore,MD,other,60,1957
baltimore,MD,oval,45,2008
baltimore,MD,oval,8,1947
baltimore,MD,oval,8,1948
baltimore,MD,oval,300,2008
baltimore,MD,rectangle,3,2010
baltimore,MD,rectangle,180,2009
baltimore,MD,sphere,5,2002
baltimore,MD,sphere,5,2010
baltimore,MD,sphere,2700,2012
baltimore,MD,sphere,30,1964
baltimore,MD,sphere,1800,2001
baltimore,MD,sphere,3,2008
baltimore,MD,sphere,180,2013
baltimore,MD,sphere,120,2008
baltimore,MD,sphere,600,2012
baltimore,MD,sphere,600,2012
baltimore,MD,sphere,180,2001
baltimore,MD,teardrop,60,2008
baltimore,MD,teardrop,900,2008
baltimore,MD,triangle,5,2013
baltimore,MD,triangle,1200,2008
baltimore,MD,triangle,900,1984
baltimore,MD,triangle,60,2007
baltimore,MD,triangle,384,2002
baltimore,MD,unknown,120,2011
baltimore,MD,unknown,300,2008
baltimore,MD,unknown,300,1967
baltimore,MD,unknown,10800,2004
baltimore,MD,unknown,180,2006
baltimore,MD,unknown,2,2008
baltimore,MD,unknown,600,2006
baltimore county,MD,light,2,2002
baltimore county,MD,sphere,30,2012
bel air,MD,changing,60,2008
bel air,MD,chevron,60,2011
bel air,MD,circle,2,2001
bel air,MD,disk,7200,2008
bel air,MD,disk,3600,2004
bel air,MD,egg,2400,2007
bel air,MD,egg,5,2002
bel air,MD,flash,4,2013
bel air,MD,formation,5,1998
bel air,MD,light,7,2003
bel air,MD,light,8,2012
bel air,MD,light,60,2011
bel air,MD,other,180,1997
bel air,MD,other,120,2005
bel air,MD,oval,1200,2011
bel air,MD,oval,60,2010
bel air,MD,triangle,1200,2002
bel air,MD,triangle,600,1999
belcamp,MD,changing,60,2014
belcamp,MD,triangle,120,2000
beltsville,MD,formation,360,2012
beltsville,MD,sphere,120,1966
beltsville,MD,triangle,1,1996
berlin,MD,light,30,2013
bethesda,MD,disk,7,2013
bethesda,MD,light,10800,2005
bishops head,MD,circle,300,2003
bishopville,MD,other,1200,2003
bladensburg,MD,changing,900,2004
boonsboro,MD,disk,60,2007
boonsboro,MD,other,2100,2004
boonsboro,MD,oval,1200,2010
boonsboro,MD,rectangle,120,2007
bowie,MD,disk,45,2009
bowie,MD,disk,4,2007
bowie,MD,disk,900,1956
bowie,MD,light,4,1999
bowie,MD,light,5,2007
bowie,MD,light,300,2012
bowie,MD,light,240,2014
bowie,MD,light,1,2012
bowie,MD,sphere,120,2013
bowie,MD,unknown,4200,2009
bowleys quarters,MD,other,2,2002
bowleys quarters,MD,oval,10,2002
bowleys quarters,MD,sphere,240,1953
brandywine,MD,light,60,2002
brooklyn,MD,oval,45,2004
brunswick,MD,triangle,180,2013
burtonsville,MD,circle,120,2001
burtonsville,MD,light,1800,2013
burtonsville,MD,oval,600,2012
butler,MD,light,180,2012
california,MD,unknown,180,2012
cambridge,MD,light,120,2000
camp springs,MD,circle,120,2000
capitol heights,MD,formation,900,2013
carney,MD,light,5,2013
carney,MD,light,120,2008
catonsville,MD,sphere,20,2009
catonsville,MD,sphere,120,2011
centreville,MD,light,90,2005
centreville,MD,other,300,2007
chance,MD,disk,300,1969
chaptico,MD,unknown,45,2013
charlotte hall,MD,light,1200,2011
chesapeake beach,MD,circle,300,2010
chesapeake beach,MD,fireball,5,2005
chesapeake city,MD,circle,300,2014
chestertown,MD,flash,7200,2011
chestertown,MD,light,5,2010
chevy chase,MD,light,900,2007
childs,MD,circle,20,1966
churchton,MD,circle,300,2014
churchton,MD,oval,3,2007
churchville,MD,light,5,2002
clarksburg,MD,cigar,4,2014
clarksburg,MD,circle,1420,2012
clarksburg,MD,fireball,900,2014
clarksburg,MD,light,30,2014
clarksburg,MD,light,1200,2007
clarksville,MD,cigar,300,2009
clarksville,MD,other,5,2005
clear spring,MD,circle,10,2013
cloverly,MD,light,5,2007
cockeysville,MD,light,1,1999
cockeysville,MD,light,60,2011
cockeysville,MD,other,3600,2006
cockeysville,MD,unknown,120,1998
college park,MD,disk,12,2004
college park,MD,fireball,2,2004
college park,MD,light,2,2001
college park,MD,other,1800,1991
college park,MD,triangle,60,2005
college park,MD,unknown,120,2001
columbia,MD,cigar,900,2014
columbia,MD,cylinder,60,2010
columbia,MD,diamond,20,2013
columbia,MD,fireball,20,2006
columbia,MD,light,1800,2009
columbia,MD,light,2,2013
columbia,MD,other,3600,2004
columbia,MD,rectangle,3,2002
columbia,MD,rectangle,120,1979
columbia,MD,sphere,60,2005
columbia,MD,triangle,600,2012
columbia,MD,triangle,60,2002
columbia,MD,unknown,30,2009
columbia,MD,unknown,2,2005
crisfield,MD,light,600,2009
crisfield,MD,light,180,2010
crisfield,MD,sphere,120,2004
crofton,MD,other,7200,1997
crofton,MD,other,60,1993
cumberland,MD,cigar,25,2009
cumberland,MD,light,10,2012
cumberland,MD,light,1800,2012
cumberland,MD,light,1800,1974
cumberland,MD,light,3600,2009
cumberland,MD,other,21600,2011
cumberland,MD,other,180,2008
cumberland,MD,unknown,2,1995
cumberland,MD,unknown,2,1995
cumberland,MD,unknown,2,1995
cumberland,MD,unknown,600,1994
damascus,MD,changing,1200,2013
damascus,MD,cigar,180,2013
damascus,MD,disk,120,2001
damascus,MD,triangle,120,2004
davidsonville,MD,triangle,120,2011
deal island,MD,rectangle,10,2013
deale,MD,fireball,60,2013
delmar,MD,circle,4,2011
district heights,MD,disk,300,1966
district heights,MD,flash,3600,2011
dover,MD,sphere,7200,2008
dundalk,MD,light,30,2010
dundalk,MD,light,20,2009
dundalk,MD,other,300,2003
dundalk,MD,sphere,300,2003
dundalk,MD,sphere,45,2009
dundalk,MD,triangle,300,2011
dundalk,MD,unknown,2,2012
dunkirk,MD,other,30,1999
dunkirk,MD,other,120,2006
dunkirk,MD,other,60,1998
easton,MD,light,10,2014
easton,MD,other,10,2009
easton,MD,rectangle,180,1999
easton,MD,sphere,1800,2009
easton,MD,teardrop,600,2010
easton,MD,triangle,900,2011
easton,MD,unknown,1200,2003
eastport,MD,circle,5400,2013
edgewater,MD,light,60,2013
edgewater,MD,sphere,15,2005
edgewood,MD,oval,120,2006
edgewood,MD,sphere,45,1988
eldersburg,MD,disk,30,2010
eldersburg,MD,unknown,900,2001
elk mills,MD,formation,300,2013
elk neck,MD,unknown,7,2013
elkridge,MD,disk,4200,2012
elkridge,MD,fireball,4,1995
elkridge,MD,light,1200,2012
elkton,MD,cigar,120,2011
elkton,MD,diamond,240,2012
elkton,MD,flash,3,2011
elkton,MD,flash,120,2011
elkton,MD,light,300,1993
elkton,MD,light,1800,2002
elkton,MD,light,10,2001
elkton,MD,other,1800,2013
elkton,MD,other,180,1994
elkton,MD,sphere,300,2013
elkton,MD,triangle,1800,1993
elkton,MD,unknown,2700,1999
ellicott city,MD,cigar,240,2004
ellicott city,MD,circle,120,2013
ellicott city,MD,disk,7,2004
ellicott city,MD,fireball,300,2012
ellicott city,MD,fireball,4,2001
ellicott city,MD,flash,3,2013
ellicott city,MD,other,60,2004
ellicott city,MD,other,20,2008
ellicott city,MD,oval,300,2010
ellicott city,MD,sphere,360,1998
ellicott city,MD,triangle,120,2003
fallston,MD,changing,2700,2000
federalsburg,MD,disk,300,1973
federalsburg,MD,disk,120,2008
ferndale,MD,cylinder,24,1994
flintstone,MD,light,1800,2005
fort washington,MD,disk,120,2007
fort washington,MD,disk,1200,2008
fort washington,MD,teardrop,2,2002
frederick,MD,cigar,5,2013
frederick,MD,cigar,1800,2001
frederick,MD,circle,20,2012
frederick,MD,circle,300,2013
frederick,MD,circle,120,2013
frederick,MD,circle,15,2012
frederick,MD,circle,900,2012
frederick,MD,cylinder,3600,2008
frederick,MD,disk,300,2002
frederick,MD,fireball,1.5,2013
frederick,MD,formation,600,2013
frederick,MD,light,5,2006
frederick,MD,light,300,2014
frederick,MD,light,300,2001
frederick,MD,light,2700,2007
frederick,MD,light,600,2014
frederick,MD,sphere,300,2000
frederick,MD,sphere,1500,2011
frederick,MD,sphere,1200,2007
frederick,MD,triangle,1200,2014
frederick,MD,unknown,60,2010
freeland,MD,unknown,300,2008
friendship,MD,diamond,120,2005
friendship,MD,disk,60,1990
frostburg,MD,chevron,0.3,2013
frostburg,MD,flash,300,2006
frostburg,MD,light,1200,2004
frostburg,MD,unknown,900,2004
fruitland,MD,light,5,2011
gaithersburg,MD,changing,1200,2012
gaithersburg,MD,cigar,180,2001
gaithersburg,MD,cigar,60,1977
gaithersburg,MD,circle,1800,2009
gaithersburg,MD,circle,120,2011
gaithersburg,MD,circle,900,2012
gaithersburg,MD,circle,120,1979
gaithersburg,MD,circle,600,2011
gaithersburg,MD,disk,240,1973
gaithersburg,MD,disk,30,1973
gaithersburg,MD,egg,480,2012
gaithersburg,MD,fireball,2,2012
gaithersburg,MD,fireball,15,2006
gaithersburg,MD,formation,15,2009
gaithersburg,MD,formation,15,2000
gaithersburg,MD,light,180,2005
gaithersburg,MD,light,10,2005
gaithersburg,MD,other,25,2005
gaithersburg,MD,other,2,2004
gaithersburg,MD,oval,360,2003
gaithersburg,MD,oval,20,1999
gaithersburg,MD,oval,900,1977
gaithersburg,MD,sphere,3600,2011
gaithersburg,MD,triangle,120,2012
gaithersburg,MD,triangle,120,2011
gaithersburg,MD,triangle,900,2007
gambrills,MD,unknown,9,2005
germantown,MD,cigar,180,2002
germantown,MD,circle,600,2007
germantown,MD,light,20,2005
germantown,MD,light,60,2012
germantown,MD,triangle,60,2000
germantown,MD,unknown,600,2011
glen burnie,MD,chevron,15,2007
glen burnie,MD,circle,180,2013
glen burnie,MD,cylinder,10,2002
glen burnie,MD,light,900,1990
glen burnie,MD,other,300,2014
glen burnie,MD,oval,300,1998
glen burnie,MD,sphere,240,2004
glen burnie,MD,unknown,1800,1999
glen burnie,MD,unknown,900,2006
glen echo,MD,sphere,600,2010
glenelg,MD,fireball,60,2014
glenelg,MD,light,120,1990
grantsville,MD,flash,3600,2012
grasonville,MD,flash,30,2013
great mills,MD,oval,600,2012
great mills,MD,sphere,180,2013
greenbelt,MD,changing,240,2004
greenbelt,MD,triangle,180,2013
greenbelt,MD,unknown,600,1986
greensboro,MD,fireball,60,2005
gwynn oak,MD,disk,180,2007
gwynn oak,MD,triangle,21,2010
hagerstown,MD,cigar,30,2001
hagerstown,MD,cigar,120,2001
hagerstown,MD,circle,300,2012
hagerstown,MD,disk,300,1974
hagerstown,MD,disk,4,2012
hagerstown,MD,disk,120,1974
hagerstown,MD,flash,15,2004
hagerstown,MD,formation,300,2010
hagerstown,MD,light,3000,2013
hagerstown,MD,light,1800,2007
hagerstown,MD,light,2,2012
hagerstown,MD,oval,2,2013
hagerstown,MD,oval,300,2013
hagerstown,MD,oval,600,2013
hagerstown,MD,sphere,70,2012
hagerstown,MD,triangle,300,2008
hagerstown,MD,triangle,2100,2012
hagerstown,MD,triangle,1800,2012
hagerstown,MD,triangle,3600,2012
hagerstown,MD,unknown,600,2005
hagerstown,MD,unknown,5,2014
halethorpe,MD,light,7200,2010
hancock,MD,light,420,2010
hancock,MD,light,90,2008
hancock,MD,light,120,2008
hancock,MD,light,600,2010
hancock,MD,sphere,120,2010
hancock,MD,triangle,3720,1987
hancock,MD,triangle,1200,1992
hanover,MD,disk,30,2006
hanover,MD,light,240,2006
havre de grace,MD,disk,3,2006
havre de grace,MD,fireball,210,2006
havre de grace,MD,unknown,3600,2004
highland,MD,other,300,2006
hunt valley,MD,sphere,60,2013
huntingtown,MD,light,240,2014
huntingtown,MD,triangle,1200,2011
hyattsville,MD,circle,10800,2013
hyattsville,MD,light,300,2011
hyattsville,MD,rectangle,1200,2008
hyattsville,MD,sphere,15,2002
hydes,MD,changing,1200,1976
jacksonville,MD,triangle,40,2011
jarrettsville,MD,circle,900,2013
jarrettsville,MD,light,1800,1966
jefferson,MD,oval,120,2010
joppa,MD,circle,1800,1975
joppa,MD,light,10,2011
joppa,MD,oval,10,2013
joppa,MD,unknown,120,2009
joppatowne,MD,fireball,120,2010
joppatowne,MD,fireball,90,2011
joppatowne,MD,light,4,1999
keedysville,MD,circle,120,2012
kennedyville,MD,changing,3600,2003
kennedyville,MD,light,3600,2003
kensington,MD,chevron,60,2002
kensington,MD,cylinder,2,2000
kensington,MD,fireball,30,2013
kensington,MD,light,600,2001
kensington,MD,oval,600,1950
kingsville,MD,light,300,2013
knoxville,MD,circle,60,2009
knoxville,MD,teardrop,5,2008
knoxville,MD,triangle,120,2004
la plata,MD,circle,600,1967
la plata,MD,unknown,300,2011
la plata,MD,unknown,300,2011
landover,MD,circle,4,1999
landover,MD,light,25,2012
landover,MD,triangle,60,2010
landover,MD,triangle,40,2012
landover hills,MD,unknown,1800,2002
largo,MD,circle,7200,2011
largo,MD,light,10,2009
largo,MD,sphere,180,2013
laurel,MD,circle,360,2000
laurel,MD,circle,30,2000
laurel,MD,circle,180,1999
laurel,MD,circle,600,2011
laurel,MD,flash,4,2004
laurel,MD,light,600,2005
laurel,MD,light,60,2008
laurel,MD,light,20,2004
laurel,MD,light,3,2011
laurel,MD,sphere,20,2009
leonardtown,MD,sphere,5,2002
linthicum,MD,cigar,5400,2004
lisbon,MD,changing,180,2013
long green,MD,disk,900,1977
lusby,MD,other,32400,1993
lusby,MD,sphere,300,2009
lusby,MD,sphere,2,2011
lusby,MD,unknown,420,2009
mardela springs,MD,light,10,2014
mardela springs,MD,sphere,300,2008
marlow heights,MD,light,3600,1980
massey,MD,light,60,2006
maugansville,MD,formation,60,2011
middle river,MD,circle,60,1956
middle river,MD,disk,360,2010
middle river,MD,flash,1,2002
middletown,MD,circle,5,2013
